LocationID,State,County,City,FacilityName,Latitude,Longitude
CMA,CA,VENTURA,CAMARILLO,CAMARILLO,34.21375,-119.0943611
O61,CA,EL DORADO,CAMERON PARK,CAMERON AIRPARK,38.684,-120.9875278
CRQ,CA,SAN DIEGO,CARLSBAD,MC CLELLAN-PALOMAR,33.12825,-117.2800833
O59,CA,MODOC,CEDARVILLE,CEDARVILLE,41.55361111,-120.1656111
49X,CA,SAN BERNARDINO,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,34.52888889,-114.4319722
O05,CA,PLUMAS,CHESTER,ROGERS FIELD,40.28236111,-121.2411667
CIC,CA,BUTTE,CHICO,CHICO MUNI,39.79538889,-121.8584167
CNO,CA,SAN BERNARDINO,CHINO,CHINO,33.97477931,-117.6364828
L77,CA,RIVERSIDE,CHIRIACO SUMMIT,CHIRIACO SUMMIT,33.66488889,-115.71
2O6,CA,MADERA,CHOWCHILLA,CHOWCHILLA,37.11327778,-120.247
O60,CA,SONOMA,CLOVERDALE,CLOVERDALE MUNI,38.77627778,-122.9926111
3O8,CA,FRESNO,COALINGA,HARRIS RANCH,36.24811111,-120.2384722
C80,CA,FRESNO,COALINGA,NEW COALINGA MUNI,36.16211111,-120.2948333
O22,CA,TUOLUMNE,COLUMBIA,COLUMBIA,38.03041667,-120.4145556
O08,CA,COLUSA,COLUSA,COLUSA COUNTY,39.17900053,-121.9933368
CPM,CA,LOS ANGELES,COMPTON,COMPTON/WOODLEY,33.88991667,-118.2438056
CCR,CA,CONTRA COSTA,CONCORD,BUCHANAN FIELD,37.98966667,-122.0568889
0O4,CA,TEHAMA,CORNING,CORNING MUNI,39.94611111,-122.1711111
AJO,CA,RIVERSIDE,CORONA,CORONA MUNI,33.89765408,-117.6024398
O09,CA,MENDOCINO,COVELO,ROUND VALLEY,39.7905,-123.2663333
CEC,CA,DEL NORTE,CRESCENT CITY,JACK MC NAMARA FIELD,41.78016667,-124.2365278
DAG,CA,SAN BERNARDINO,DAGGETT,BARSTOW-DAGGETT,34.85372222,-116.7866944
EDU,CA,YOLO,DAVIS,UNIVERSITY,38.53146069,-121.7864785
DWA,CA,YOLO,DAVIS/WOODLAND/WINTERS,YOLO COUNTY,38.57938889,-121.8569444
L06,CA,INYO,DEATH VALLEY NATIONAL PARK,FURNACE CREEK,36.4605,-116.8798056
L09,CA,INYO,DEATH VALLEY NATIONAL PARK,STOVEPIPE WELLS,36.60383333,-117.1592222
DLO,CA,KERN,DELANO,DELANO MUNI,35.74555556,-119.2365
D63,CA,HUMBOLDT,DINSMORE,DINSMORE,40.49202778,-123.5982222
A32,CA,SISKIYOU,DORRIS,BUTTE VALLEY,41.88725,-121.9755833
1O6,CA,SISKIYOU,DUNSMUIR,DUNSMUIR MUNI-MOTT,41.26291944,-122.2720375
EMT,CA,LOS ANGELES,EL MONTE,SAN GABRIEL VALLEY,34.08600889,-118.0348453
BLU,CA,PLACER,EMIGRANT GAP,BLUE CANYON - NYACK,39.27497222,-120.70975
O19,CA,HUMBOLDT,EUREKA,KNEELAND,40.71895278,-123.9272167
EKA,CA,HUMBOLDT,EUREKA,MURRAY FIELD,40.80338889,-124.1127917
O33,CA,HUMBOLDT,EUREKA,SAMOA FIELD,40.78086111,-124.2122778
O63,CA,TULARE,EXETER,EXETER,36.24247778,-119.1494167
O89,CA,SHASTA,FALL RIVER MILLS,FALL RIVER MILLS,41.01736111,-121.4349722
L18,CA,SAN DIEGO,FALLBROOK,FALLBROOK COMMUNITY AIRPARK,33.35416667,-117.2508333
L73,CA,KERN,FAMOSO,POSO-KERN COUNTY,35.59638889,-119.1282778
F34,CA,FRESNO,FIREBAUGH,FIREBAUGH,36.85998861,-120.4644675
A28,CA,MODOC,FORT BIDWELL,FORT BIDWELL,41.8765,-120.1466389
A30,CA,SISKIYOU,FORT JONES,SCOTT VALLEY,41.55777778,-122.8549444
FOT,CA,HUMBOLDT,FORTUNA,ROHNERVILLE,40.55394444,-124.1326667
F72,CA,SACRAMENTO,FRANKLIN,FRANKLIN FIELD,38.304,-121.4293056
FCH,CA,FRESNO,FRESNO,FRESNO CHANDLER EXECUTIVE,36.73211111,-119.8203333
FAT,CA,FRESNO,FRESNO,FRESNO YOSEMITE INTL,36.77655556,-119.7188333
E79,CA,FRESNO,FRESNO,SIERRA SKY PARK,36.84016667,-119.8693889
FUL,CA,ORANGE,FULLERTON,FULLERTON MUNI,33.87201417,-117.9797842
O16,CA,HUMBOLDT,GARBERVILLE,GARBERVILLE,40.08543333,-123.8141458
0O9,CA,DEL NORTE,GASQUET,WARD FIELD,41.84558333,-123.9847778
E36,CA,EL DORADO,GEORGETOWN,GEORGETOWN,38.92097222,-120.8648333
GOO,CA,NEVADA,GRASS VALLEY,NEVADA COUNTY AIR PARK,39.22402778,-121.0030833
E45,CA,TUOLUMNE,GROVELAND,PINE MOUNTAIN LAKE,37.86166667,-120.1785556
E55,CA,MENDOCINO,GUALALA,OCEAN RIDGE,38.80161111,-123.5306389
3O1,CA,MERCED,GUSTINE,GUSTINE,37.26055556,-120.96425
HAF,CA,SAN MATEO,HALF MOON BAY,HALF MOON BAY,37.51344444,-122.5011667
HJO,CA,KINGS,HANFORD,HANFORD MUNI,36.31672222,-119.6276667
36S,CA,SISKIYOU,HAPPY CAMP,HAPPY CAMP,41.79067944,-123.3889444
HHR,CA,LOS ANGELES,HAWTHORNE,JACK NORTHROP FIELD/HAWTHORNE MUNI,33.92283972,-118.3351872
F62,CA,TRINITY,HAYFORK,HAYFORK,40.547,-123.1796389
HWD,CA,ALAMEDA,HAYWARD,HAYWARD EXECUTIVE,37.65892853,-122.1217372
HES,CA,SONOMA,HEALDSBURG,HEALDSBURG MUNI,38.65285917,-122.8986415
HMT,CA,RIVERSIDE,HEMET,HEMET-RYAN,33.73399167,-117.0225444
H37,CA,LASSEN,HERLONG,HERLONG,40.13872222,-120.1799722
L26,CA,SAN BERNARDINO,HESPERIA,HESPERIA,34.37694444,-117.3160556
1C9,CA,SAN BENITO,HOLLISTER,FRAZIER LAKE AIRPARK,36.95283333,-121.4626389
CVH,CA,SAN BENITO,HOLLISTER,HOLLISTER MUNI,36.89334528,-121.4102706
L04,CA,IMPERIAL,HOLTVILLE,HOLTVILLE,32.84494444,-115.2685
O21,CA,HUMBOLDT,HOOPA,HOOPA,41.04147222,-123.6678056
H47,CA,TRINITY,HYAMPOM,HYAMPOM,40.62561111,-123.4685
IPL,CA,IMPERIAL,IMPERIAL,IMPERIAL COUNTY,32.83422222,-115.57875
2O7,CA,INYO,INDEPENDENCE,INDEPENDENCE,36.81637239,-118.2049326
IYK,CA,KERN,INYOKERN,INYOKERN,35.65874128,-117.8295325
JAQ,CA,AMADOR,JACKSON,WESTOVER FIELD AMADOR COUNTY,38.37680278,-120.7939056
L78,CA,SAN DIEGO,JACUMBA,JACUMBA,32.61588108,-116.1655694
L80,CA,SAN BERNARDINO,JOSHUA TREE,ROY WILLIAMS,34.15417111,-116.2522317
L05,CA,KERN,KERNVILLE,KERN VALLEY,35.72822222,-118.4197222
KIC,CA,MONTEREY,KING CITY,MESA DEL REY,36.22855556,-121.1213056
S51,CA,DEL NORTE,KLAMATH GLEN,ANDY MC BETH,41.51202778,-123.9956667
POC,CA,LOS ANGELES,LA VERNE,BRACKETT FIELD,34.09166667,-117.7817778
1O2,CA,LAKE,LAKEPORT,LAMPSON FIELD,38.99061111,-122.9007222
WJF,CA,LOS ANGELES,LANCASTER,GENERAL WM J FOX AIRFIELD,34.74105556,-118.2186389
O24,CA,MONO,LEE VINING,LEE VINING,37.95773864,-119.1058112
LHM,CA,PLACER,LINCOLN,LINCOLN RGNL/KARL HARDER FIELD,38.90916667,-121.3513333
LLR,CA,MENDOCINO,LITTLE RIVER,LITTLE RIVER,39.26205556,-123.7537778
LVK,CA,ALAMEDA,LIVERMORE,LIVERMORE MUNI,37.69338889,-121.8203611
O20,CA,SAN JOAQUIN,LODI,KINGDON AIRPARK,38.09158639,-121.3593931
1O3,CA,SAN JOAQUIN,LODI,LODI,38.20244167,-121.2691417
L53,CA,SAN JOAQUIN,LODI,LODI AIRPARK,38.08408694,-121.3163369
LPC,CA,SANTA BARBARA,LOMPOC,LOMPOC,34.66561944,-120.4675028
O26,CA,INYO,LONE PINE,LONE PINE/DEATH VALLEY,36.58869444,-118.0493889
LGB,CA,LOS ANGELES,LONG BEACH,LONG BEACH /DAUGHERTY FIELD/,33.81762778,-118.1514722
LAX,CA,LOS ANGELES,LOS ANGELES,LOS ANGELES INTL,33.942625,-118.4078028
WHP,CA,LOS ANGELES,LOS ANGELES,WHITEMAN,34.25932528,-118.4134331
LSN,CA,MERCED,LOS BANOS,LOS BANOS MUNI,37.06388889,-120.8698611
L84,CA,KERN,LOST HILLS,LOST HILLS-KERN COUNTY,35.62477778,-119.6861389
MAE,CA,MADERA,MADERA,MADERA MUNI,36.98650719,-120.1126301
MMH,CA,MONO,MAMMOTH LAKES,MAMMOTH YOSEMITE,37.62405556,-118.83875
OAR,CA,MONTEREY,MARINA,MARINA MUNI,36.68152778,-121.7616667
MPI,CA,MARIPOSA,MARIPOSA,MARIPOSA-YOSEMITE,37.51086111,-120.0395278
M45,CA,ALPINE,MARKLEEVILLE,ALPINE COUNTY,38.73475,-119.7670556
MYV,CA,YUBA,MARYSVILLE,YUBA COUNTY,39.09777778,-121.5698333
M90,CA,FRESNO,MENDOTA,WILLIAM ROBERT JOHNSTON MUNI,36.75861111,-120.3713889
MCE,CA,MERCED,MERCED,MERCED RGNL/MACREADY FIELD,37.28475,-120.5139167
MOD,CA,STANISLAUS,MODESTO,MODESTO CITY-CO-HARRY SHAM FLD,37.62583333,-120.9544167
MHV,CA,KERN,MOJAVE,MOJAVE AIR AND SPACE PORT,35.05894219,-118.1506084
1O5,CA,SISKIYOU,MONTAGUE,MONTAGUE-YREKA ROHRER FIELD,41.72998333,-122.5444806
SIY,CA,SISKIYOU,MONTAGUE,SISKIYOU COUNTY,41.78144444,-122.4681111
MRY,CA,MONTEREY,MONTEREY,MONTEREY RGNL,36.58695222,-121.8427831
F70,CA,RIVERSIDE,MURRIETA/TEMECULA,FRENCH VALLEY,33.57417908,-117.1284732
APC,CA,NAPA,NAPA,NAPA COUNTY,38.21319444,-122.2806944
EED,CA,SAN BERNARDINO,NEEDLES,NEEDLES,34.76634683,-114.6232799
L88,CA,SANTA BARBARA,NEW CUYAMA,NEW CUYAMA,34.93994444,-119.6855833
DVO,CA,MARIN,NOVATO,GNOSS FIELD,38.14357083,-122.5570875
O27,CA,STANISLAUS,OAKDALE,OAKDALE,37.75633333,-120.8001944
OAK,CA,ALAMEDA,OAKLAND,METROPOLITAN OAKLAND INTL,37.72125967,-122.2211489
L52,CA,SAN LUIS OBISPO,OCEANO,OCEANO COUNTY,35.10147222,-120.6223611
OKB,CA,SAN DIEGO,OCEANSIDE,BOB MAXWELL MEMORIAL AIRFIELD,33.21797639,-117.3515075
L90,CA,SAN DIEGO,OCOTILLO WELLS,OCOTILLO,33.14777778,-116.1315833
ONT,CA,SAN BERNARDINO,ONTARIO,ONTARIO INTL,34.056,-117.6011944
O37,CA,GLENN,ORLAND,HAIGH FIELD,39.72038889,-122.1463611
OVE,CA,BUTTE,OROVILLE,OROVILLE MUNI,39.48780556,-121.622
OXR,CA,VENTURA,OXNARD,OXNARD,34.20080556,-119.2072222
UDD,CA,RIVERSIDE,PALM SPRINGS,BERMUDA DUNES,33.7484375,-116.2748133
TRM,CA,RIVERSIDE,PALM SPRINGS,JACQUELINE COCHRAN RGNL,33.62666667,-116.1596667
PSP,CA,RIVERSIDE,PALM SPRINGS,PALM SPRINGS INTL,33.82966667,-116.5066944
PAO,CA,SANTA CLARA,PALO ALTO,PALO ALTO,37.46111111,-122.1150556
PRB,CA,SAN LUIS OBISPO,PASO ROBLES,PASO ROBLES MUNI,35.67288889,-120.6270833
L65,CA,RIVERSIDE,PERRIS,PERRIS VALLEY,33.76463889,-117.219
O69,CA,SONOMA,PETALUMA,PETALUMA MUNI,38.25780556,-122.6053333
PVF,CA,EL DORADO,PLACERVILLE,PLACERVILLE,38.72421181,-120.7533404
PTV,CA,TULARE,PORTERVILLE,PORTERVILLE MUNI,36.02958333,-119.0627222
2O1,CA,PLUMAS,QUINCY,GANSNER FIELD,39.94391667,-120.9453889
RNM,CA,SAN DIEGO,RAMONA,RAMONA,33.03916667,-116.91525
RIU,CA,SACRAMENTO,RANCHO MURIETA,RANCHO MURIETA,38.48677778,-121.1027778
O39,CA,LASSEN,RAVENDALE,RAVENDALE,40.80370278,-120.3662083
RBL,CA,TEHAMA,RED BLUFF,RED BLUFF MUNI,40.15030556,-122.2521944
O85,CA,SHASTA,REDDING,BENTON FIELD,40.57366667,-122.4073333
RDD,CA,SHASTA,REDDING,REDDING MUNI,40.509,-122.2933889
REI,CA,SAN BERNARDINO,REDLANDS,REDLANDS MUNI,34.08525,-117.1463889
O32,CA,FRESNO,REEDLEY,REEDLEY MUNI,36.671,-119.4510278
L36,CA,SACRAMENTO,RIO LINDA,RIO LINDA,38.675,-121.4454444
O88,CA,SOLANO,RIO VISTA,RIO VISTA MUNI,38.19338889,-121.7036389
RAL,CA,RIVERSIDE,RIVERSIDE,RIVERSIDE MUNI,33.95188889,-117.4451111
RIR,CA,RIVERSIDE,RIVERSIDE/RUBIDOUX/,FLABOB,33.9887875,-117.4099097
L00,CA,KERN,ROSAMOND,ROSAMOND SKYPARK,34.8705,-118.2054167
T42,CA,TRINITY,RUTH,RUTH,40.21147222,-123.2976944
MCC,CA,SACRAMENTO,SACRAMENTO,MC CLELLAN AIRFIELD,38.66763889,-121.4006111
SAC,CA,SACRAMENTO,SACRAMENTO,SACRAMENTO EXECUTIVE,38.51252778,-121.4934722
SMF,CA,SACRAMENTO,SACRAMENTO,SACRAMENTO INTL,38.69544444,-121.5907778
MHR,CA,SACRAMENTO,SACRAMENTO,SACRAMENTO MATHER,38.55530556,-121.2971944
SNS,CA,MONTEREY,SALINAS,SALINAS MUNI,36.6627865,-121.6063664
SAS,CA,IMPERIAL,SALTON CITY,SALTON SEA,33.24119444,-115.9525833
CPU,CA,CALAVERAS,SAN ANDREAS,CALAVERAS CO-MAURY RASMUSSEN FIELD,38.14611111,-120.6481667
SBD,CA,SAN BERNARDINO,SAN BERNARDINO,SAN BERNARDINO INTL,34.09536111,-117.2348889
SQL,CA,SAN MATEO,SAN CARLOS,SAN CARLOS,37.51185492,-122.2495235
SDM,CA,SAN DIEGO,SAN DIEGO,BROWN FIELD MUNI,32.57227222,-116.9801611
MYF,CA,SAN DIEGO,SAN DIEGO,MONTGOMERY-GIBBS EXECUTIVE,32.81572222,-117.1395833
SAN,CA,SAN DIEGO,SAN DIEGO,SAN DIEGO INTL,32.73355556,-117.1896667
SEE,CA,SAN DIEGO,SAN DIEGO/EL CAJON,GILLESPIE FIELD,32.82622222,-116.9724444
SFO,CA,SAN MATEO,SAN FRANCISCO,SAN FRANCISCO INTL,37.61880556,-122.3754167
SJC,CA,SANTA CLARA,SAN JOSE,NORMAN Y MINETA SAN JOSE INTL,37.36299239,-121.9286208
RHV,CA,SANTA CLARA,SAN JOSE,REID-HILLVIEW OF SANTA CLARA COUNTY,37.33286111,-121.8198056
SBP,CA,SAN LUIS OBISPO,SAN LUIS OBISPO,SAN LUIS COUNTY RGNL,35.23727778,-120.6426111
E16,CA,SANTA CLARA,SAN MARTIN,SAN MARTIN,37.08158333,-121.5968056
SNA,CA,ORANGE,SANTA ANA,JOHN WAYNE AIRPORT-ORANGE COUNTY,33.67566667,-117.8682222
SBA,CA,SANTA BARBARA,SANTA BARBARA,SANTA BARBARA MUNI,34.42619136,-119.8414927
SMX,CA,SANTA BARBARA,SANTA MARIA,SANTA MARIA PUB/CAPT G ALLAN HANCOCK FLD,34.8999335,-120.4580741
SMO,CA,LOS ANGELES,SANTA MONICA,SANTA MONICA MUNI,34.01583333,-118.4513056
SZP,CA,VENTURA,SANTA PAULA,SANTA PAULA,34.34697447,-119.0616652
STS,CA,SONOMA,SANTA ROSA,CHARLES M SCHULZ - SONOMA COUNTY,38.50969444,-122.8128889
IZA,CA,SANTA BARBARA,SANTA YNEZ,SANTA YNEZ,34.60681528,-120.07555
0Q3,CA,SONOMA,SCHELLVILLE/SONOMA,SONOMA VALLEY,38.22394225,-122.449711
0Q4,CA,FRESNO,SELMA,SELMA,36.5810005,-119.656978
MIT,CA,KERN,SHAFTER,SHAFTER-MINTER FIELD,35.50747539,-119.1921343
0Q5,CA,HUMBOLDT,SHELTER COVE,SHELTER COVE,40.02816667,-124.0743056
L61,CA,INYO,SHOSHONE,SHOSHONE,35.96861111,-116.2692778
O79,CA,SIERRA,SIERRAVILLE,SIERRAVILLE DEARWATER,39.58166667,-120.3540278
0Q9,CA,SONOMA,SONOMA,SONOMA SKYPARK,38.25744444,-122.4340833
TVL,CA,EL DORADO,SOUTH LAKE TAHOE,LAKE TAHOE,38.89388889,-119.9953333
SCK,CA,SAN JOAQUIN,STOCKTON,STOCKTON METROPOLITAN,37.89416667,-121.2383056
1Q1,CA,TULARE,STRATHMORE,ECKERT FIELD,36.16238889,-119.0506389
1Q2,CA,LASSEN,SUSANVILLE,SPAULDING,40.65030556,-120.7685089
SVE,CA,LASSEN,SUSANVILLE,SUSANVILLE MUNI,40.37569444,-120.5726944
L17,CA,KERN,TAFT,TAFT-KERN COUNTY,35.14165808,-119.4378403
L94,CA,KERN,TEHACHAPI,MOUNTAIN VALLEY,35.10107778,-118.4231392
TSP,CA,KERN,TEHACHAPI,TEHACHAPI MUNI,35.13499444,-118.4393
TOA,CA,LOS ANGELES,TORRANCE,ZAMPERINI FIELD,33.80338286,-118.3396076
1Q4,CA,SAN JOAQUIN,TRACY,NEW JERUSALEM,37.67777778,-121.3011944
TCY,CA,SAN JOAQUIN,TRACY,TRACY MUNI,37.68889592,-121.441575
O86,CA,TRINITY,TRINITY CENTER,TRINITY CENTER,40.98275,-122.6937222
L72,CA,INYO,TRONA,TRONA,35.81266667,-117.3269167
TRK,CA,PLACER,TRUCKEE,TRUCKEE-TAHOE,39.32004222,-120.1395628
TLR,CA,TULARE,TULARE,MEFFORD FIELD,36.15658333,-119.3265556
O81,CA,MODOC,TULELAKE,TULELAKE MUNI,41.89063889,-121.3606667
O15,CA,MERCED,TURLOCK,TURLOCK MUNI,37.48397222,-120.6972222
TNP,CA,SAN BERNARDINO,TWENTYNINE PALMS,TWENTYNINE PALMS,34.13158333,-115.9458056
UKI,CA,MENDOCINO,UKIAH,UKIAH MUNI,39.12594444,-123.2008611
CCB,CA,SAN BERNARDINO,UPLAND,CABLE,34.11161111,-117.6873889
1Q5,CA,LAKE,UPPER LAKE,GRAVELLY VALLEY,39.45072222,-122.9546111
VCB,CA,SOLANO,VACAVILLE,NUT TREE,38.37822222,-121.9611944
VNY,CA,LOS ANGELES,VAN NUYS,VAN NUYS,34.20980556,-118.4899722
VCV,CA,SAN BERNARDINO,VICTORVILLE,SOUTHERN CALIFORNIA LOGISTICS,34.59747222,-117.383
D86,CA,TULARE,VISALIA,SEQUOIA FIELD,36.44791667,-119.3187222
VIS,CA,TULARE,VISALIA,VISALIA MUNI,36.31863889,-119.3928611
L19,CA,KERN,WASCO,WASCO-KERN COUNTY,35.61986111,-119.3537222
WVI,CA,SANTA CRUZ,WATSONVILLE,WATSONVILLE MUNI,36.93572222,-121.7896389
O54,CA,TRINITY,WEAVERVILLE,LONNIE POOL FIELD/WEAVERVILLE,40.74725,-122.9223333
O46,CA,SISKIYOU,WEED,WEED,41.48080556,-122.4545278
O28,CA,MENDOCINO,WILLITS,ELLS FIELD-WILLITS MUNI,39.45133333,-123.3723333
WLW,CA,GLENN,WILLOWS,WILLOWS-GLENN COUNTY,39.51575,-122.2172778
O42,CA,TULARE,WOODLAKE,WOODLAKE,36.39877778,-119.1068056
O41,CA,YOLO,WOODLAND,WATTS-WOODLAND,38.67387639,-121.8720772
O52,CA,SUTTER,YUBA CITY,SUTTER COUNTY,39.12366667,-121.6053611
L22,CA,SAN BERNARDINO,YUCCA VALLEY,YUCCA VALLEY,34.12983333,-116.4068889
AKO,CO,WASHINGTON,AKRON,COLORADO PLAINS RGNL,40.17563889,-103.2220278
5V6,CO,WASHINGTON,AKRON,GEBAUER,40.24294444,-103.0943056
ALS,CO,ALAMOSA,ALAMOSA,SAN LUIS VALLEY RGNL/BERGMAN FIELD,37.43512631,-105.867876
ASE,CO,PITKIN,ASPEN,ASPEN-PITKIN CO/SARDY FIELD,39.22187778,-106.8682347
05V,CO,COSTILLA,BLANCA,BLANCA,37.41111917,-105.55168
BDU,CO,BOULDER,BOULDER,BOULDER MUNI,40.03936528,-105.2260896
7V5,CO,MORGAN,BRUSH,BRUSH MUNI,40.26436111,-103.5756389
AEJ,CO,CHAFFEE,BUENA VISTA,CENTRAL COLORADO RGNL,38.81419444,-106.1206111
ITR,CO,KIT CARSON,BURLINGTON,KIT CARSON COUNTY,39.2425,-102.2853889
5V4,CO,EL PASO,CALHAN,CALHAN,39.04830556,-104.293
1V6,CO,FREMONT,CANON CITY,FREMONT COUNTY,38.42856022,-105.1068544
1V8,CO,SAGUACHE,CENTER,LEACH,37.78491667,-106.0469167
COS,CO,EL PASO,COLORADO SPRINGS,CITY OF COLORADO SPRINGS MUNI,38.80580556,-104.7007778
FLY,CO,EL PASO,COLORADO SPRINGS,MEADOW LAKE,38.94574889,-104.5698933
CEZ,CO,MONTEZUMA,CORTEZ,CORTEZ MUNI,37.303,-108.6280556
CAG,CO,MOFFAT,CRAIG,CRAIG-MOFFAT,40.49522222,-107.5216667
99V,CO,DELTA,CRAWFORD,CRAWFORD,38.70415361,-107.6436694
C24,CO,MINERAL,CREEDE,MINERAL COUNTY MEMORIAL,37.82216667,-106.9298889
RCV,CO,RIO GRANDE,DEL NORTE,ASTRONAUT KENT ROMINGER,37.71377778,-106.3520278
AJZ,CO,DELTA,DELTA,BLAKE FIELD,38.78641667,-108.0636389
D17,CO,DELTA,DELTA,WESTWINDS,38.75847222,-108.1484722
APA,CO,ARAPAHOE,DENVER,CENTENNIAL,39.57012783,-104.8493056
DEN,CO,DENVER,DENVER,DENVER INTL,39.86166667,-104.6731667
FTG,CO,ADAMS,DENVER,FRONT RANGE,39.7842,-104.5376222
BJC,CO,JEFFERSON,DENVER,ROCKY MOUNTAIN METROPOLITAN,39.90880556,-105.1171944
8V6,CO,DOLORES,DOVE CREEK,DOVE CREEK,37.76475,-108.8886389
00C,CO,LA PLATA,DURANGO,ANIMAS AIR PARK,37.20317833,-107.8691953
DRO,CO,LA PLATA,DURANGO,DURANGO-LA PLATA COUNTY,37.15152778,-107.7537778
9V7,CO,KIOWA,EADS,EADS MUNI,38.47513889,-102.8108611
EGE,CO,EAGLE,EAGLE,EAGLE COUNTY RGNL,39.64275,-106.9159444
EIK,CO,WELD,ERIE,ERIE MUNI,40.01025,-105.0480833
FNL,CO,LARIMER,FORT COLLINS/LOVELAND,FORT COLLINS-LOVELAND MUNI,40.45182722,-105.0113356
FMM,CO,MORGAN,FORT MORGAN,FORT MORGAN MUNI,40.33544444,-103.8041667
GWS,CO,GARFIELD,GLENWOOD SPRINGS,GLENWOOD SPRINGS MUNI,39.506,-107.3090833
GNB,CO,GRAND,GRANBY,GRANBY-GRAND COUNTY,40.09005556,-105.9166389
GJT,CO,MESA,GRAND JUNCTION,GRAND JUNCTION REGIONAL,39.1224125,-108.5267347
11V,CO,WELD,GREELEY,EASTON/VALLEY VIEW/,40.32735694,-104.6093944
GXY,CO,WELD,GREELEY,GREELEY-WELD COUNTY,40.43741667,-104.6332222
GUC,CO,GUNNISON,GUNNISON,GUNNISON-CRESTED BUTTE RGNL,38.53433333,-106.93175
17V,CO,PHILLIPS,HAXTUN,HAXTUN MUNI,40.62444444,-102.6079722
HDN,CO,ROUTT,HAYDEN,YAMPA VALLEY,40.48119444,-107.2176667
K08,CO,PROWERS,HOLLY,HOLLY,38.03512361,-102.1166708
HEQ,CO,PHILLIPS,HOLYOKE,HOLYOKE,40.56941667,-102.2726944
18V,CO,WELD,HUDSON,PLATTE VALLEY AIRPARK,40.10272222,-104.7011944
7V8,CO,SEDGWICK,JULESBURG,JULESBURG MUNI,40.97025833,-102.3152736
20V,CO,GRAND,KREMMLING,MC ELROY AIRFIELD,40.05344444,-106.3689722
LHX,CO,OTERO,LA JUNTA,LA JUNTA MUNI,38.05,-103.50975
07V,CO,HUERFANO,LA VETA,CUCHARA VALLEY AT LA VETA,37.52382444,-105.0092686
LAA,CO,PROWERS,LAMAR,LAMAR MUNI,38.06969444,-102.6885
7V9,CO,BENT,LAS ANIMAS,CITY OF LAS ANIMAS - BENT COUNTY,38.05402778,-103.2384722
LXV,CO,LAKE,LEADVILLE,LAKE COUNTY,39.21947222,-106.3164167
LIC,CO,LINCOLN,LIMON,LIMON MUNI,39.27477778,-103.6658611
LMO,CO,BOULDER,LONGMONT,VANCE BRAND,40.16438889,-105.1636389
EEO,CO,RIO BLANCO,MEEKER,MEEKER COULTER FLD,40.04880556,-107.8859167
MVI,CO,RIO GRANDE,MONTE VISTA,MONTE VISTA MUNI,37.52872222,-106.0458889
MTJ,CO,MONTROSE,MONTROSE,MONTROSE RGNL,38.50980556,-107.89425
AIB,CO,MONTROSE,NUCLA,HOPKINS FIELD,38.23875,-108.5632778
PSO,CO,ARCHULETA,PAGOSA SPRINGS,STEVENS FIELD,37.28625,-107.056
7V2,CO,DELTA,PAONIA,NORTH FORK VALLEY,38.83130556,-107.6458611
PUB,CO,PUEBLO,PUEBLO,PUEBLO MEMORIAL,38.28994444,-104.4980278
4V0,CO,RIO BLANCO,RANGELY,RANGELY,40.09397222,-108.7630556
RIL,CO,GARFIELD,RIFLE,GARFIELD COUNTY RGNL,39.52661111,-107.728
04V,CO,SAGUACHE,SAGUACHE,SAGUACHE MUNI,38.09939444,-106.1743278
ANK,CO,CHAFFEE,SALIDA,HARRIET ALEXANDER FIELD,38.53827778,-106.0486389
8V7,CO,BACA,SPRINGFIELD,SPRINGFIELD MUNI,37.45872222,-102.618
SBS,CO,ROUTT,STEAMBOAT SPRINGS,STEAMBOAT SPRINGS/BOB ADAMS FIELD,40.51625,-106.8663056
STK,CO,LOGAN,STERLING,STERLING MUNI,40.61429819,-103.2642613
TEX,CO,SAN MIGUEL,TELLURIDE,TELLURIDE RGNL,37.95380556,-107.90875
TAD,CO,LAS ANIMAS,TRINIDAD,PERRY STOKES,37.25922306,-104.3408615
33V,CO,JACKSON,WALDEN,WALDEN-JACKSON COUNTY,40.75038889,-106.2715278
4V1,CO,HUERFANO,WALSENBURG,SPANISH PEAKS AIRFIELD,37.696515,-104.7847853
C08,CO,CUSTER,WESTCLIFFE,SILVER WEST,38.01327778,-105.3742722
2V5,CO,YUMA,WRAY,WRAY MUNI,40.10038889,-102.2411667
2V6,CO,YUMA,YUMA,YUMA MUNI,40.10555678,-102.7144261
BDR,CT,FAIRFIELD,BRIDGEPORT,IGOR I SIKORSKY MEMORIAL,41.16347222,-73.12616667
SNC,CT,MIDDLESEX,CHESTER,CHESTER,41.38370944,-72.50578722
DXR,CT,FAIRFIELD,DANBURY,DANBURY MUNI,41.37152778,-73.48219444
LZD,CT,WINDHAM,DANIELSON,DANIELSON,41.81975,-71.90097222
42B,CT,MIDDLESEX,EAST HADDAM,GOODSPEED,41.44565444,-72.4556425
7B9,CT,TOLLAND,ELLINGTON,ELLINGTON,41.92541667,-72.45711111
GON,CT,NEW LONDON,GROTON (NEW LONDON),GROTON-NEW LONDON,41.33005556,-72.04513889
HFD,CT,HARTFORD,HARTFORD,HARTFORD-BRAINARD,41.73672222,-72.64944444
9B8,CT,HARTFORD,MARLBOROUGH,SALMON RIVER AIRFIELD,41.58954333,-72.44230778
